% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.145	2	2	15	6	1	28	373	0
0.145	2	5	15	6	3	28	373	0
0.145	3	3	15	6	1	28	373	0
0.145	3	6	15	6	3	28	373	0
0.146	1	1	15	7	1	28	373	0
0.146	1	4	15	7	3	28	373	0
0.146	2	2	15	7	1	28	373	0
0.146	2	5	15	7	3	28	373	0
0.146	3	3	15	7	1	28	373	0
0.146	3	6	15	7	3	28	373	0
0.147	1	1	15	8	1	28	373	0
0.147	1	4	15	8	3	28	373	0
0.147	2	2	15	8	1	28	373	0
0.147	2	5	15	8	3	28	373	0
0.147	3	3	15	8	1	28	373	0
0.147	3	6	15	8	3	28	373	0
0.148	1	1	15	9	1	28	373	0
0.148	1	4	15	9	3	28	373	0
0.148	2	2	15	9	1	28	373	0
0.148	2	5	15	9	3	28	373	0
0.148	3	3	15	9	1	28	373	0
0.148	3	6	15	9	3	28	373	0
0.149	1	1	15	10	1	28	373	0
0.149	1	4	15	10	3	28	373	0
0.149	2	2	15	10	1	28	373	0
0.149	2	5	15	10	3	28	373	0
0.149	3	3	15	10	1	28	373	0
0.149	3	6	15	10	3	28	373	0
0.15	1	1	16	1	1	28	373	0
0.15	1	4	16	1	3	28	373	0
0.15	2	2	16	1	1	28	373	0
0.15	2	5	16	1	3	28	373	0
0.15	3	3	16	1	1	28	373	0
0.15	3	6	16	1	3	28	373	0
0.151	1	1	16	2	1	28	373	0
0.151	1	4	16	2	3	28	373	0
0.151	2	2	16	2	1	28	373	0
0.151	2	5	16	2	3	28	373	0
0.151	3	3	16	2	1	28	373	0
0.151	3	6	16	2	3	28	373	0
0.152	1	1	16	3	1	28	373	0
0.152	1	4	16	3	3	28	373	0
0.152	2	2	16	3	1	28	373	0
0.152	2	5	16	3	3	28	373	0
0.152	3	3	16	3	1	28	373	0
0.152	3	6	16	3	3	28	373	0
0.153	1	1	16	4	1	28	373	0
0.153	1	4	16	4	3	28	373	0
0.153	2	2	16	4	1	28	373	0
0.153	2	5	16	4	3	28	373	0
0.153	3	3	16	4	1	28	373	0
0.153	3	6	16	4	3	28	373	0
0.154	1	1	16	5	1	28	373	0
0.154	1	4	16	5	3	28	373	0
0.154	2	2	16	5	1	28	373	0
0.154	2	5	16	5	3	28	373	0
0.154	3	3	16	5	1	28	373	0
0.154	3	6	16	5	3	28	373	0
0.155	1	1	16	6	1	28	373	0
0.155	1	4	16	6	3	28	373	0
0.155	2	2	16	6	1	28	373	0
0.155	2	5	16	6	3	28	373	0
0.155	3	3	16	6	1	28	373	0
0.155	3	6	16	6	3	28	373	0
0.156	1	1	16	7	1	28	373	0
0.156	1	4	16	7	3	28	373	0
0.156	2	2	16	7	1	28	373	0
0.156	2	5	16	7	3	28	373	0
0.156	3	3	16	7	1	28	373	0
0.156	3	6	16	7	3	28	373	0
0.157	1	1	16	8	1	28	373	0
0.157	1	4	16	8	3	28	373	0
0.157	2	2	16	8	1	28	373	0
0.157	2	5	16	8	3	28	373	0
0.157	3	3	16	8	1	28	373	0
0.157	3	6	16	8	3	28	373	0
0.158	1	1	16	9	1	28	373	0
0.158	1	4	16	9	3	28	373	0
0.158	2	2	16	9	1	28	373	0
0.158	2	5	16	9	3	28	373	0
0.158	3	3	16	9	1	28	373	0
0.158	3	6	16	9	3	28	373	0
0.159	1	1	16	10	1	28	373	0
0.159	1	4	16	10	3	28	373	0
0.159	2	2	16	10	1	28	373	0
0.159	2	5	16	10	3	28	373	0
0.159	3	3	16	10	1	28	373	0
0.159	3	6	16	10	3	28	373	0
0.16	1	1	17	1	1	28	373	0
0.16	1	4	17	1	3	28	373	0
0.16	2	2	17	1	1	28	373	0
0.16	2	5	17	1	3	28	373	0
0.16	3	3	17	1	1	28	373	0
0.16	3	6	17	1	3	28	373	0
0.161	1	1	17	2	1	28	373	0
0.161	1	4	17	2	3	28	373	0
0.161	2	2	17	2	1	28	373	0
0.161	2	5	17	2	3	28	373	0
0.161	3	3	17	2	1	28	373	0
0.161	3	6	17	2	3	28	373	0
0.162	1	1	17	3	1	28	373	0
0.162	1	4	17	3	3	28	373	0
0.162	2	2	17	3	1	28	373	0
0.162	2	5	17	3	3	28	373	0
0.162	3	3	17	3	1	28	373	0
0.162	3	6	17	3	3	28	373	0
0.163	1	1	17	4	1	28	373	0
0.163	1	4	17	4	3	28	373	0
0.163	2	2	17	4	1	28	373	0
0.163	2	5	17	4	3	28	373	0
0.163	3	3	17	4	1	28	373	0
0.163	3	6	17	4	3	28	373	0
0.164	1	1	17	5	1	28	373	0
0.164	1	4	17	5	3	28	373	0
0.164	2	2	17	5	1	28	373	0
0.164	2	5	17	5	3	28	373	0
0.164	3	3	17	5	1	28	373	0
0.164	3	6	17	5	3	28	373	0
0.165	1	1	17	6	1	28	373	0
0.165	1	4	17	6	3	28	373	0
0.165	2	2	17	6	1	28	373	0
0.165	2	5	17	6	3	28	373	0
0.165	3	3	17	6	1	28	373	0
0.165	3	6	17	6	3	28	373	0
0.166	1	1	17	7	1	28	373	0
0.166	1	4	17	7	3	28	373	0
0.166	2	2	17	7	1	28	373	0
0.166	2	5	17	7	3	28	373	0
0.166	3	3	17	7	1	28	373	0
0.166	3	6	17	7	3	28	373	0
0.167	1	1	17	8	1	28	373	0
0.167	1	4	17	8	3	28	373	0
0.167	2	2	17	8	1	28	373	0
0.167	2	5	17	8	3	28	373	0
0.167	3	3	17	8	1	28	373	0
0.167	3	6	17	8	3	28	373	0
0.168	1	1	17	9	1	28	373	0
0.168	1	4	17	9	3	28	373	0
0.168	2	2	17	9	1	28	373	0
0.168	2	5	17	9	3	28	373	0
0.168	3	3	17	9	1	28	373	0
0.168	3	6	17	9	3	28	373	0
0.169	1	1	17	10	1	28	373	0
0.169	1	4	17	10	3	28	373	0
0.169	2	2	17	10	1	28	373	0
0.169	2	5	17	10	3	28	373	0
0.169	3	3	17	10	1	28	373	0
0.169	3	6	17	10	3	28	373	0
0.17	1	1	18	1	1	28	373	0
0.17	1	4	18	1	3	28	373	0
0.17	2	2	18	1	1	28	373	0
0.17	2	5	18	1	3	28	373	0
0.17	3	3	18	1	1	28	373	0
0.17	3	6	18	1	3	28	373	0
0.171	1	1	18	2	1	28	373	0
0.171	1	4	18	2	3	28	373	0
0.171	2	2	18	2	1	28	373	0
0.171	2	5	18	2	3	28	373	0
0.171	3	3	18	2	1	28	373	0
0.171	3	6	18	2	3	28	373	0
0.172	1	1	18	3	1	28	373	0
0.172	1	4	18	3	3	28	373	0
0.172	2	2	18	3	1	28	373	0
0.172	2	5	18	3	3	28	373	0
0.172	3	3	18	3	1	28	373	0
0.172	3	6	18	3	3	28	373	0
0.173	1	1	18	4	1	28	373	0
0.173	1	4	18	4	3	28	373	0
0.173	2	2	18	4	1	28	373	0
0.173	2	5	18	4	3	28	373	0
0.173	3	3	18	4	1	28	373	0
0.173	3	6	18	4	3	28	373	0
0.174	1	1	18	5	1	28	373	0
0.174	1	4	18	5	3	28	373	0
0.174	2	2	18	5	1	28	373	0
0.174	2	5	18	5	3	28	373	0
0.174	3	3	18	5	1	28	373	0
0.174	3	6	18	5	3	28	373	0
0.175	1	1	18	6	1	28	373	0
0.175	1	4	18	6	3	28	373	0
0.175	2	2	18	6	1	28	373	0
0.175	2	5	18	6	3	28	373	0
0.175	3	3	18	6	1	28	373	0
0.175	3	6	18	6	3	28	373	0
0.176	1	1	18	7	1	28	373	0
0.176	1	4	18	7	3	28	373	0
0.176	2	2	18	7	1	28	373	0
0.176	2	5	18	7	3	28	373	0
0.176	3	3	18	7	1	28	373	0
0.176	3	6	18	7	3	28	373	0
0.177	1	1	18	8	1	28	373	0
0.177	1	4	18	8	3	28	373	0
0.177	2	2	18	8	1	28	373	0
0.177	2	5	18	8	3	28	373	0
0.177	3	3	18	8	1	28	373	0
0.177	3	6	18	8	3	28	373	0
0.178	1	1	18	9	1	28	373	0
0.178	1	4	18	9	3	28	373	0
0.178	2	2	18	9	1	28	373	0
0.178	2	5	18	9	3	28	373	0
0.178	3	3	18	9	1	28	373	0
0.178	3	6	18	9	3	28	373	0
0.179	1	1	18	10	1	28	373	0
0.179	1	4	18	10	3	28	373	0
0.179	2	2	18	10	1	28	373	0
0.179	2	5	18	10	3	28	373	0
0.179	3	3	18	10	1	28	373	0
0.179	3	6	18	10	3	28	373	0
0.18	1	1	19	1	1	28	373	0
0.18	1	4	19	1	3	28	373	0
0.18	2	2	19	1	1	28	373	0
0.18	2	5	19	1	3	28	373	0
0.18	3	3	19	1	1	28	373	0
0.18	3	6	19	1	3	28	373	0
0.181	1	1	19	2	1	28	373	0
0.181	1	4	19	2	3	28	373	0
0.181	2	2	19	2	1	28	373	0
0.181	2	5	19	2	3	28	373	0
0.181	3	3	19	2	1	28	373	0
0.181	3	6	19	2	3	28	373	0
0.182	1	1	19	3	1	28	373	0
0.182	1	4	19	3	3	28	373	0
0.182	2	2	19	3	1	28	373	0
0.182	2	5	19	3	3	28	373	0
0.182	3	3	19	3	1	28	373	0
0.182	3	6	19	3	3	28	373	0
0.183	1	1	19	4	1	28	373	0
0.183	1	4	19	4	3	28	373	0
0.183	2	2	19	4	1	28	373	0
0.183	2	5	19	4	3	28	373	0
0.183	3	3	19	4	1	28	373	0
0.183	3	6	19	4	3	28	373	0
0.184	1	1	19	5	1	28	373	0
0.184	1	4	19	5	3	28	373	0
0.184	2	2	19	5	1	28	373	0
0.184	2	5	19	5	3	28	373	0
0.184	3	3	19	5	1	28	373	0
0.184	3	6	19	5	3	28	373	0
0.185	1	1	19	6	1	28	373	0
0.185	1	4	19	6	3	28	373	0
0.185	2	2	19	6	1	28	373	0
0.185	2	5	19	6	3	28	373	0
0.185	3	3	19	6	1	28	373	0
0.185	3	6	19	6	3	28	373	0
0.186	1	1	19	7	1	28	373	0
0.186	1	4	19	7	3	28	373	0
0.186	2	2	19	7	1	28	373	0
0.186	2	5	19	7	3	28	373	0
0.186	3	3	19	7	1	28	373	0
0.186	3	6	19	7	3	28	373	0
0.187	1	1	19	8	1	28	373	0
0.187	1	4	19	8	3	28	373	0
0.187	2	2	19	8	1	28	373	0
0.187	2	5	19	8	3	28	373	0
0.187	3	3	19	8	1	28	373	0
0.187	3	6	19	8	3	28	373	0
0.188	1	1	19	9	1	28	373	0
0.188	1	4	19	9	3	28	373	0
0.188	2	2	19	9	1	28	373	0
0.188	2	5	19	9	3	28	373	0
0.188	3	3	19	9	1	28	373	0
0.188	3	6	19	9	3	28	373	0
0.189	1	1	19	10	1	28	373	0
0.189	1	4	19	10	3	28	373	0
0.189	2	2	19	10	1	28	373	0
0.189	2	5	19	10	3	28	373	0
0.189	3	3	19	10	1	28	373	0
0.189	3	6	19	10	3	28	373	0
0.19	1	1	20	1	1	28	373	0
0.19	1	4	20	1	3	28	373	0
0.19	2	2	20	1	1	28	373	0
0.19	2	5	20	1	3	28	373	0
0.19	3	3	20	1	1	28	373	0
0.19	3	6	20	1	3	28	373	0
0.191	1	1	20	2	1	28	373	0
0.191	1	4	20	2	3	28	373	0
0.191	2	2	20	2	1	28	373	0
0.191	2	5	20	2	3	28	373	0
0.191	3	3	20	2	1	28	373	0
0.191	3	6	20	2	3	28	373	0
0.192	1	1	20	3	1	28	373	0
0.192	1	4	20	3	3	28	373	0
0.192	2	2	20	3	1	28	373	0
0.192	2	5	20	3	3	28	373	0
0.192	3	3	20	3	1	28	373	0
0.192	3	6	20	3	3	28	373	0
0.193	1	1	20	4	1	28	373	0
0.193	1	4	20	4	3	28	373	0
0.193	2	2	20	4	1	28	373	0
0.193	2	5	20	4	3	28	373	0
0.193	3	3	20	4	1	28	373	0
0.193	3	6	20	4	3	28	373	0
0.194	1	1	20	5	1	28	373	0
0.194	1	4	20	5	3	28	373	0
0.194	2	2	20	5	1	28	373	0
0.194	2	5	20	5	3	28	373	0
0.194	3	3	20	5	1	28	373	0
0.194	3	6	20	5	3	28	373	0
0.195	1	1	20	6	1	28	373	0
0.195	1	4	20	6	3	28	373	0
0.195	2	2	20	6	1	28	373	0
0.195	2	5	20	6	3	28	373	0
0.195	3	3	20	6	1	28	373	0
0.195	3	6	20	6	3	28	373	0
0.196	1	1	20	7	1	28	373	0
0.196	1	4	20	7	3	28	373	0
0.196	2	2	20	7	1	28	373	0
0.196	2	5	20	7	3	28	373	0
0.196	3	3	20	7	1	28	373	0
0.196	3	6	20	7	3	28	373	0
0.197	1	1	20	8	1	28	373	0
0.197	1	4	20	8	3	28	373	0
0.197	2	2	20	8	1	28	373	0
0.197	2	5	20	8	3	28	373	0
0.197	3	3	20	8	1	28	373	0
0.197	3	6	20	8	3	28	373	0
0.198	1	1	20	9	1	28	373	0
0.198	1	4	20	9	3	28	373	0
0.198	2	2	20	9	1	28	373	0
0.198	2	5	20	9	3	28	373	0
0.198	3	3	20	9	1	28	373	0
0.198	3	6	20	9	3	28	373	0
0.199	1	1	20	10	1	28	373	0
0.199	1	4	20	10	3	28	373	0
0.199	2	2	20	10	1	28	373	0
0.199	2	5	20	10	3	28	373	0
0.199	3	3	20	10	1	28	373	0
0.199	3	6	20	10	3	28	373	0
0.2	1	1	21	1	1	28	373	0
0.2	1	4	21	1	3	28	373	0
0.2	2	2	21	1	1	28	373	0
0.2	2	5	21	1	3	28	373	0
0.2	3	3	21	1	1	28	373	0
0.2	3	6	21	1	3	28	373	0
0.201	1	1	21	2	1	28	373	0
0.201	1	4	21	2	3	28	373	0
0.201	2	2	21	2	1	28	373	0
0.201	2	5	21	2	3	28	373	0
0.201	3	3	21	2	1	28	373	0
0.201	3	6	21	2	3	28	373	0
0.202	1	1	21	3	1	28	373	0
0.202	1	4	21	3	3	28	373	0
0.202	2	2	21	3	1	28	373	0
0.202	2	5	21	3	3	28	373	0
0.202	3	3	21	3	1	28	373	0
0.202	3	6	21	3	3	28	373	0
0.203	1	4	21	4	3	28	373	0
0.203	2	2	21	4	1	28	373	0
0.203	2	5	21	4	3	28	373	0
0.203	3	3	21	4	1	28	373	0
0.203	3	6	21	4	3	28	373	0
0.204	1	1	21	5	1	28	373	0
0.204	1	4	21	5	3	28	373	0
0.204	2	2	21	5	1	28	373	0
0.204	2	5	21	5	3	28	373	0
0.204	3	3	21	5	1	28	373	0
0.204	3	6	21	5	3	28	373	0
0.205	1	1	21	6	1	28	373	0
0.205	1	4	21	6	3	28	373	0
0.205	2	2	21	6	1	28	373	0
0.205	2	5	21	6	3	28	373	0
0.205	3	3	21	6	1	28	373	0
0.205	3	6	21	6	3	28	373	0
0.206	1	1	21	7	1	28	373	0
0.206	1	4	21	7	3	28	373	0
0.206	2	2	21	7	1	28	373	0
0.206	2	5	21	7	3	28	373	0
0.206	3	3	21	7	1	28	373	0
0.206	3	6	21	7	3	28	373	0
0.207	1	1	21	8	1	28	373	0
0.207	1	4	21	8	3	28	373	0
0.207	2	2	21	8	1	28	373	0
0.207	2	5	21	8	3	28	373	0
0.207	3	3	21	8	1	28	373	0
0.207	3	6	21	8	3	28	373	0
0.208	1	1	21	9	1	28	373	0
0.208	1	4	21	9	3	28	373	0
0.208	2	2	21	9	1	28	373	0
0.208	2	5	21	9	3	28	373	0
0.208	3	3	21	9	1	28	373	0
0.208	3	6	21	9	3	28	373	0
0.209	1	1	21	10	1	28	373	0
0.209	1	4	21	10	3	28	373	0
0.209	2	2	21	10	1	28	373	0
0.209	2	5	21	10	3	28	373	0
0.209	3	3	21	10	1	28	373	0
0.209	3	6	21	10	3	28	373	0
0.21	1	1	22	1	1	28	373	0
0.21	1	4	22	1	3	28	373	0
0.21	2	2	22	1	1	28	373	0
0.21	2	5	22	1	3	28	373	0
0.21	3	3	22	1	1	28	373	0
0.21	3	6	22	1	3	28	373	0
0.211	1	1	22	2	1	28	373	0
0.211	1	4	22	2	3	28	373	0
0.211	2	2	22	2	1	28	373	0
0.211	2	5	22	2	3	28	373	0
0.211	3	3	22	2	1	28	373	0
0.211	3	6	22	2	3	28	373	0
0.212	1	1	22	3	1	28	373	0
0.212	1	4	22	3	3	28	373	0
0.212	2	2	22	3	1	28	373	0
0.212	2	5	22	3	3	28	373	0
0.212	3	3	22	3	1	28	373	0
0.212	3	6	22	3	3	28	373	0
0.213	1	1	22	4	1	28	373	0
0.213	1	4	22	4	3	28	373	0
0.213	2	2	22	4	1	28	373	0
0.213	2	5	22	4	3	28	373	0
0.213	3	3	22	4	1	28	373	0
0.213	3	6	22	4	3	28	373	0
0.214	1	1	22	5	1	28	373	0
0.214	1	4	22	5	3	28	373	0
0.214	2	2	22	5	1	28	373	0
0.214	2	5	22	5	3	28	373	0
0.214	3	3	22	5	1	28	373	0
0.214	3	6	22	5	3	28	373	0
0.215	1	1	22	6	1	28	373	0
0.215	1	4	22	6	3	28	373	0
0.215	2	2	22	6	1	28	373	0
0.215	2	5	22	6	3	28	373	0
0.215	3	3	22	6	1	28	373	0
0.215	3	6	22	6	3	28	373	0
0.216	1	1	22	7	1	28	373	0
0.216	1	4	22	7	3	28	373	0
0.216	2	2	22	7	1	28	373	0
0.216	2	5	22	7	3	28	373	0
0.216	3	3	22	7	1	28	373	0
0.216	3	6	22	7	3	28	373	0
0.217	1	1	22	8	1	28	373	0
0.217	1	4	22	8	3	28	373	0
0.217	2	2	22	8	1	28	373	0
0.217	2	5	22	8	3	28	373	0
0.217	3	3	22	8	1	28	373	0
0.217	3	6	22	8	3	28	373	0
0.218	1	1	22	9	1	28	373	0
0.218	1	4	22	9	3	28	373	0
0.218	2	2	22	9	1	28	373	0
0.218	2	5	22	9	3	28	373	0
0.218	3	3	22	9	1	28	373	0
0.218	3	6	22	9	3	28	373	0
0.219	1	1	22	10	1	28	373	0
0.219	1	4	22	10	3	28	373	0
0.219	2	2	22	10	1	28	373	0
0.219	2	5	22	10	3	28	373	0
0.219	3	3	22	10	1	28	373	0
0.219	3	6	22	10	3	28	373	0
0.22	1	1	23	1	1	28	373	0
0.22	1	4	23	1	3	28	373	0
0.22	2	2	23	1	1	28	373	0
0.22	2	5	23	1	3	28	373	0
0.22	3	3	23	1	1	28	373	0
0.22	3	6	23	1	3	28	373	0
0.221	1	1	23	2	1	28	373	0
0.221	1	4	23	2	3	28	373	0
0.221	2	2	23	2	1	28	373	0
0.221	2	5	23	2	3	28	373	0
0.221	3	3	23	2	1	28	373	0
0.221	3	6	23	2	3	28	373	0
0.222	1	1	23	3	1	28	373	0
0.222	1	4	23	3	3	28	373	0
0.222	2	2	23	3	1	28	373	0
0.222	2	5	23	3	3	28	373	0
0.222	3	3	23	3	1	28	373	0
0.222	3	6	23	3	3	28	373	0
0.223	1	1	23	4	1	28	373	0
0.223	1	4	23	4	3	28	373	0
0.223	2	2	23	4	1	28	373	0
0.223	2	5	23	4	3	28	373	0
0.223	3	3	23	4	1	28	373	0
0.223	3	6	23	4	3	28	373	0
0.224	1	1	23	5	1	28	373	0
0.224	1	4	23	5	3	28	373	0
0.224	2	2	23	5	1	28	373	0
0.224	2	5	23	5	3	28	373	0
0.224	3	3	23	5	1	28	373	0
0.224	3	6	23	5	3	28	373	0
0.225	1	1	23	6	1	28	373	0
0.225	1	4	23	6	3	28	373	0
0.225	2	2	23	6	1	28	373	0
0.225	2	5	23	6	3	28	373	0
0.225	3	3	23	6	1	28	373	0
0.225	3	6	23	6	3	28	373	0
0.226	1	1	23	7	1	28	373	0
0.226	1	4	23	7	3	28	373	0
0.226	2	2	23	7	1	28	373	0
0.226	2	5	23	7	3	28	373	0
0.226	3	3	23	7	1	28	373	0
0.226	3	6	23	7	3	28	373	0
0.227	1	1	23	8	1	28	373	0
0.227	1	4	23	8	3	28	373	0
0.227	2	2	23	8	1	28	373	0
0.227	2	5	23	8	3	28	373	0
0.227	3	3	23	8	1	28	373	0
0.227	3	6	23	8	3	28	373	0
0.228	1	1	23	9	1	28	373	0
0.228	1	4	23	9	3	28	373	0
0.228	2	2	23	9	1	28	373	0
0.228	2	5	23	9	3	28	373	0
0.228	3	3	23	9	1	28	373	0
0.228	3	6	23	9	3	28	373	0
0.229	1	1	23	10	1	28	373	0
0.229	1	4	23	10	3	28	373	0
0.229	2	2	23	10	1	28	373	0
0.229	2	5	23	10	3	28	373	0
0.229	3	3	23	10	1	28	373	0
0.229	3	6	23	10	3	28	373	0
0.23	1	1	24	1	1	28	373	0
0.23	1	4	24	1	3	28	373	0
0.23	2	2	24	1	1	28	373	0
0.23	2	5	24	1	3	28	373	0
0.23	3	3	24	1	1	28	373	0
0.23	3	6	24	1	3	28	373	0
0.231	1	1	24	2	1	28	373	0
0.231	1	4	24	2	3	28	373	0
0.231	2	5	24	2	3	28	373	0
0.231	3	3	24	2	1	28	373	0
0.231	3	6	24	2	3	28	373	0
0.232	1	1	24	3	1	28	373	0
0.232	1	4	24	3	3	28	373	0
0.232	2	2	24	3	1	28	373	0
0.232	2	5	24	3	3	28	373	0
0.232	3	3	24	3	1	28	373	0
0.232	3	6	24	3	3	28	373	0
0.233	1	1	24	4	1	28	373	0
0.233	1	4	24	4	3	28	373	0
0.233	2	2	24	4	1	28	373	0
0.233	2	5	24	4	3	28	373	0
0.233	3	3	24	4	1	28	373	0
0.233	3	6	24	4	3	28	373	0
0.234	1	1	24	5	1	28	373	0
0.234	1	4	24	5	3	28	373	0
0.234	2	2	24	5	1	28	373	0
0.234	2	5	24	5	3	28	373	0
0.234	3	3	24	5	1	28	373	0
0.234	3	6	24	5	3	28	373	0
0.235	1	1	24	6	1	28	373	0
0.235	1	4	24	6	3	28	373	0
0.235	2	2	24	6	1	28	373	0
0.235	2	5	24	6	3	28	373	0
0.235	3	3	24	6	1	28	373	0
0.235	3	6	24	6	3	28	373	0
0.236	1	1	24	7	1	28	373	0
0.236	1	4	24	7	3	28	373	0
0.236	2	2	24	7	1	28	373	0
0.236	2	5	24	7	3	28	373	0
0.236	3	3	24	7	1	28	373	0
0.236	3	6	24	7	3	28	373	0
0.237	1	1	24	8	1	28	373	0
0.237	1	4	24	8	3	28	373	0
0.237	2	2	24	8	1	28	373	0
0.237	2	5	24	8	3	28	373	0
0.237	3	3	24	8	1	28	373	0
0.237	3	6	24	8	3	28	373	0
0.238	1	4	24	9	3	28	373	0
0.238	2	2	24	9	1	28	373	0
0.238	2	5	24	9	3	28	373	0
0.238	3	3	24	9	1	28	373	0
0.238	3	6	24	9	3	28	373	0
0.239	1	1	24	10	1	28	373	0
0.239	1	4	24	10	3	28	373	0
0.239	2	2	24	10	1	28	373	0
0.239	2	5	24	10	3	28	373	0
0.239	3	3	24	10	1	28	373	0
0.239	3	6	24	10	3	28	373	0
0.24	1	1	25	1	1	28	373	0
0.24	1	4	25	1	3	28	373	0
0.24	2	2	25	1	1	28	373	0
0.24	2	5	25	1	3	28	373	0
0.24	3	3	25	1	1	28	373	0
0.24	3	6	25	1	3	28	373	0
0.241	1	1	25	2	1	28	373	0
0.241	1	4	25	2	3	28	373	0
0.241	2	2	25	2	1	28	373	0
0.241	2	5	25	2	3	28	373	0
0.241	3	3	25	2	1	28	373	0
0.241	3	6	25	2	3	28	373	0
0.242	1	1	25	3	1	28	373	0
0.242	1	4	25	3	3	28	373	0
0.242	2	2	25	3	1	28	373	0
0.242	2	5	25	3	3	28	373	0
0.242	3	3	25	3	1	28	373	0
0.242	3	6	25	3	3	28	373	0
0.243	1	1	25	4	1	28	373	0
0.243	1	4	25	4	3	28	373	0
0.243	2	2	25	4	1	28	373	0
0.243	2	5	25	4	3	28	373	0
0.243	3	3	25	4	1	28	373	0
0.243	3	6	25	4	3	28	373	0
0.244	1	1	25	5	1	28	373	0
0.244	1	4	25	5	3	28	373	0
0.244	2	2	25	5	1	28	373	0
0.244	2	5	25	5	3	28	373	0
0.244	3	3	25	5	1	28	373	0
0.244	3	6	25	5	3	28	373	0
0.245	1	1	25	6	1	28	373	0
0.245	1	4	25	6	3	28	373	0
0.245	2	2	25	6	1	28	373	0
0.245	2	5	25	6	3	28	373	0
0.245	3	3	25	6	1	28	373	0
0.245	3	6	25	6	3	28	373	0
0.246	1	1	25	7	1	28	373	0
0.246	1	4	25	7	3	28	373	0
0.246	2	2	25	7	1	28	373	0
0.246	2	5	25	7	3	28	373	0
0.246	3	3	25	7	1	28	373	0
0.246	3	6	25	7	3	28	373	0
0.247	1	1	25	8	1	28	373	0
0.247	1	4	25	8	3	28	373	0
0.247	2	2	25	8	1	28	373	0
0.247	2	5	25	8	3	28	373	0
0.247	3	3	25	8	1	28	373	0
0.247	3	6	25	8	3	28	373	0
0.248	1	1	25	9	1	28	373	0
0.248	1	4	25	9	3	28	373	0
0.248	2	2	25	9	1	28	373	0
0.248	2	5	25	9	3	28	373	0
0.248	3	3	25	9	1	28	373	0
0.248	3	6	25	9	3	28	373	0
0.249	1	1	25	10	1	28	373	0
0.249	1	4	25	10	3	28	373	0
0.249	2	2	25	10	1	28	373	0
0.249	2	5	25	10	3	28	373	0
0.249	3	3	25	10	1	28	373	0
0.249	3	6	25	10	3	28	373	0
0.25	1	1	26	1	1	28	373	0
0.25	1	4	26	1	3	28	373	0
0.25	2	2	26	1	1	28	373	0
0.25	2	5	26	1	3	28	373	0
0.25	3	3	26	1	1	28	373	0
0.25	3	6	26	1	3	28	373	0
0.251	1	1	26	2	1	28	373	0
0.251	1	4	26	2	3	28	373	0
0.251	2	2	26	2	1	28	373	0
0.251	2	5	26	2	3	28	373	0
0.251	3	3	26	2	1	28	373	0
0.251	3	6	26	2	3	28	373	0
0.252	1	1	26	3	1	28	373	0
0.252	1	4	26	3	3	28	373	0
0.252	2	2	26	3	1	28	373	0
0.252	2	5	26	3	3	28	373	0
0.252	3	3	26	3	1	28	373	0
0.252	3	6	26	3	3	28	373	0
0.253	1	1	26	4	1	28	373	0
0.253	1	4	26	4	3	28	373	0
0.253	2	2	26	4	1	28	373	0
0.253	2	5	26	4	3	28	373	0
0.253	3	3	26	4	1	28	373	0
0.253	3	6	26	4	3	28	373	0
0.254	1	1	26	5	1	28	373	0
0.254	1	4	26	5	3	28	373	0
0.254	2	2	26	5	1	28	373	0
0.254	2	5	26	5	3	28	373	0
0.254	3	3	26	5	1	28	373	0
0.254	3	6	26	5	3	28	373	0
0.255	1	1	26	6	1	28	373	0
0.255	1	4	26	6	3	28	373	0
0.255	2	2	26	6	1	28	373	0
0.255	2	5	26	6	3	28	373	0
0.255	3	3	26	6	1	28	373	0
0.255	3	6	26	6	3	28	373	0
0.256	1	1	26	7	1	28	373	0
0.256	1	4	26	7	3	28	373	0
0.256	2	2	26	7	1	28	373	0
0.256	2	5	26	7	3	28	373	0
0.256	3	3	26	7	1	28	373	0
0.256	3	6	26	7	3	28	373	0
0.257	1	1	26	8	1	28	373	0
0.257	1	4	26	8	3	28	373	0
0.257	2	2	26	8	1	28	373	0
0.257	2	5	26	8	3	28	373	0
0.257	3	3	26	8	1	28	373	0
0.257	3	6	26	8	3	28	373	0
0.258	1	1	26	9	1	28	373	0
0.258	1	4	26	9	3	28	373	0
0.258	2	2	26	9	1	28	373	0
0.258	2	5	26	9	3	28	373	0
0.258	3	3	26	9	1	28	373	0
0.258	3	6	26	9	3	28	373	0
0.259	1	1	26	10	1	28	373	0
0.259	1	4	26	10	3	28	373	0
0.259	2	2	26	10	1	28	373	0
0.259	2	5	26	10	3	28	373	0
0.259	3	3	26	10	1	28	373	0
0.259	3	6	26	10	3	28	373	0
0.26	1	1	27	1	1	28	373	0
0.26	1	4	27	1	3	28	373	0
0.26	2	5	27	1	3	28	373	0
0.26	3	3	27	1	1	28	373	0
0.26	3	6	27	1	3	28	373	0
0.261	1	1	27	2	1	28	373	0
0.261	1	4	27	2	3	28	373	0
0.261	2	2	27	2	1	28	373	0
0.261	2	5	27	2	3	28	373	0
0.261	3	3	27	2	1	28	373	0
0.261	3	6	27	2	3	28	373	0
0.262	1	1	27	3	1	28	373	0
0.262	1	4	27	3	3	28	373	0
